id,non_ego_model,ego_model,cloudiness,precipitation,fog_density,front,back,across,Max_dist_from_centre,Collisions,Min_dist_from_non_ego,Dist_to_dest
31,10,15,7,49,54,3,3,4,2.843034029006958,0,0.00011164423631271347,0.31560527501702923
31,10,15,7,49,54,3,3,4,2.8433339595794678,0,0.00014410981384571642,0.33164764017698806
31,10,15,7,49,54,3,3,4,2.843052864074707,11,0.0002042720007011667,0.32598301691254516
32,16,8,73,94,43,4,4,2,2.8494675159454346,0,0.14898239076137543,0.312099856206032
32,16,8,73,94,43,4,4,2,2.849674701690674,0,0.005439409986138344,0.309177539711038
32,16,8,73,94,43,4,4,2,2.849515438079834,0,0.034370556473731995,0.32410784369294127
32,16,8,73,94,43,4,4,2,2.8497629165649414,0,0.04516308382153511,0.33268980304359036
32,16,8,73,94,43,4,4,2,2.8480224609375,0,0.06868260353803635,0.3095033866543065
32,16,8,73,94,43,4,4,2,2.8488430976867676,0,0.12653577327728271,0.3260979114915124
32,16,8,73,94,43,4,4,2,2.848381519317627,0,0.12179160863161087,0.3346319652269397
32,16,8,73,94,43,4,4,2,2.8487534523010254,0,0.1080835610628128,0.3231206379114287
32,16,8,73,94,43,4,4,2,2.8491525650024414,0,0.16221199929714203,0.3242704466432179
32,16,8,73,94,43,4,4,2,2.849123954772949,0,0.05548443645238876,0.3285036215244676
33,6,3,96,58,57,4,4,0,2.844094753265381,0,0.13020317256450653,0.32567122359803446
33,6,3,96,58,57,4,4,0,2.8445119857788086,0,0.02337936870753765,0.3230463016119467
33,6,3,96,58,57,4,4,0,2.843665599822998,0,0.20479042828083038,0.3300998918519518
33,6,3,96,58,57,4,4,0,2.8426389694213867,0,0.04187910631299019,0.32472146950438696
33,6,3,96,58,57,4,4,0,2.8465070724487305,12,0.010678475722670555,0.3243527220101736
33,6,3,96,58,57,4,4,0,2.843353509902954,0,0.0813131108880043,0.33244758751917525
33,6,3,96,58,57,4,4,0,2.8445894718170166,0,0.3043486177921295,0.3218335967275941
33,6,3,96,58,57,4,4,0,2.841437816619873,0,0.18248961865901947,0.3088486108316384
33,6,3,96,58,57,4,4,0,2.844892740249634,0,0.028919093310832977,0.32037628473638874
33,6,3,96,58,57,4,4,0,2.8428795337677,0,0.0006941226893104613,0.3114338374803577
34,17,17,44,11,29,1,1,1,2.8429317474365234,2,0.04317077249288559,0.32692160206965354
34,17,17,44,11,29,1,1,1,2.844088077545166,1,0.083563432097435,0.32100803233228525
34,17,17,44,11,29,1,1,1,2.8446946144104004,4,0.09716875851154327,0.32938283626394654
34,17,17,44,11,29,1,1,1,2.845094919204712,4,0.1596422791481018,0.33123850699171287
34,17,17,44,11,29,1,1,1,2.843191623687744,4,0.01390383206307888,0.3237306147104952
34,17,17,44,11,29,1,1,1,2.845167636871338,4,0.0787971168756485,0.31592601827406463
34,17,17,44,11,29,1,1,1,2.8451337814331055,1,0.01790603995323181,0.3175715009576902
34,17,17,44,11,29,1,1,1,2.8437306880950928,1,0.03498771786689758,0.3211863161735969
34,17,17,44,11,29,1,1,1,2.84487247467041,1,0.18322885036468506,0.3245473770962136
34,17,17,44,11,29,1,1,1,2.8448452949523926,4,0.14523570239543915,0.3300192437472733
35,14,22,93,98,97,4,4,5,2.8463475704193115,0,0.008194093592464924,0.3097931626170966
35,14,22,93,98,97,4,4,5,2.8454675674438477,66,0.004186402540653944,0.32486570411532223
35,14,22,93,98,97,4,4,5,2.845961570739746,0,0.009322604164481163,0.3349978526844234
35,14,22,93,98,97,4,4,5,2.845663070678711,59,0.007876335643231869,0.3262076284177794
35,14,22,93,98,97,4,4,5,2.845581531524658,2,0.008633329533040524,0.3109813352898457
35,14,22,93,98,97,4,4,5,3.4672720432281494,132,0.018133485689759254,0.3252233319839746
35,14,22,93,98,97,4,4,5,2.8458492755889893,20,0.0008483106503263116,0.3235320640571855
35,14,22,93,98,97,4,4,5,2.845381259918213,37,0.0037129835691303015,0.3297854357446239
35,14,22,93,98,97,4,4,5,2.8460562229156494,0,0.004128052853047848,0.3183670103118486
35,14,22,93,98,97,4,4,5,2.8455944061279297,6,0.004665304906666279,0.32011069580835544
36,13,19,17,44,49,2,0,3,2.8431124687194824,0,0.009780547581613064,0.3129466489774118
36,13,19,17,44,49,2,0,3,2.84352445602417,0,0.009990568272769451,0.32632572821032296
36,13,19,17,44,49,2,0,3,2.843344211578369,0,0.009932697750627995,0.3261714588153449
36,13,19,17,44,49,2,0,3,2.8435447216033936,0,0.010144077241420746,0.3196990724186863
36,13,19,17,44,49,2,0,3,2.8437602519989014,0,0.009325003251433372,0.32531640645513366
36,13,19,17,44,49,2,0,3,2.843575954437256,0,0.01091576274484396,0.31647100320399857
36,13,19,17,44,49,2,0,3,2.8428399562835693,0,0.010461654514074326,0.31128735921991896
36,13,19,17,44,49,2,0,3,2.8420705795288086,0,0.010228931903839111,0.3237442245404501
36,13,19,17,44,49,2,0,3,2.8432557582855225,0,0.010636433959007263,0.3352640579996829
36,13,19,17,44,49,2,0,3,2.843242645263672,0,0.011061908677220345,0.32468512731352905
37,1,8,0,10,18,1,3,0,2.8473575115203857,0,0.009377905167639256,0.31773264923411293
37,1,8,0,10,18,1,3,0,2.8459789752960205,1,0.0034260961692780256,0.32786990148944717
37,1,8,0,10,18,1,3,0,3.2383058071136475,6,0.007465260569006205,0.31892710905656946
37,1,8,0,10,18,1,3,0,2.8467748165130615,1,0.02223101258277893,0.32884761490767594
37,1,8,0,10,18,1,3,0,2.8471288681030273,0,0.007577753625810146,0.32034470105491725
37,1,8,0,10,18,1,3,0,2.846900224685669,0,0.009276517666876316,0.3309248645155235
37,1,8,0,10,18,1,3,0,2.8469133377075195,0,0.03515806049108505,0.3328641173511651
37,1,8,0,10,18,1,3,0,0.8960146307945251,36,0.014201115816831589,16.81084144694852
37,1,8,0,10,18,1,3,0,2.8479981422424316,4,0.0021385529544204473,0.31657541920012006
37,1,8,0,10,18,1,3,0,2.84729266166687,3,0.02182641439139843,0.32590505625617294
38,2,15,0,58,50,2,5,0,2.8434371948242188,0,0.0002923691354226321,0.3304680969254061
38,2,15,0,58,50,2,5,0,2.84309720993042,0,1.5164539945544675e-05,0.32768868364493875
38,2,15,0,58,50,2,5,0,2.843069553375244,0,0.00010878391185542569,0.32856205503351316
38,2,15,0,58,50,2,5,0,2.8431098461151123,0,4.8796362534631044e-05,0.32080427937078626
38,2,15,0,58,50,2,5,0,2.843135356903076,0,0.0003032523381989449,0.32622550364733977
38,2,15,0,58,50,2,5,0,2.8432750701904297,51,-1.948438693943899e-05,0.3263827810119818
38,2,15,0,58,50,2,5,0,2.84299898147583,0,1.3733926607528701e-05,0.3163531253108564
38,2,15,0,58,50,2,5,0,2.84316349029541,0,0.00021885291789658368,0.31701648124371345
38,2,15,0,58,50,2,5,0,2.8432106971740723,0,0.0004440120537765324,0.3262521808864905
38,2,15,0,58,50,2,5,0,2.8433258533477783,0,0.0001840879413066432,0.3204773968969777
39,3,1,48,74,89,4,2,3,2.844376802444458,0,0.12998786568641663,0.32884194414519474
39,3,1,48,74,89,4,2,3,2.845104217529297,0,0.038624122738838196,0.31582157762245405
39,3,1,48,74,89,4,2,3,2.8445863723754883,0,0.0996483862400055,0.3328333226453432
39,3,1,48,74,89,4,2,3,2.8449621200561523,0,0.11511078476905823,0.33229119775213894
39,3,1,48,74,89,4,2,3,2.844503164291382,0,0.0004123841936234385,0.3081080585625697
39,3,1,48,74,89,4,2,3,2.8453221321105957,0,0.030452750623226166,0.32909813933190046
39,3,1,48,74,89,4,2,3,2.8444371223449707,0,0.03150532767176628,0.31781238508569665
39,3,1,48,74,89,4,2,3,2.845379114151001,0,0.04734635725617409,0.32980868587079687
39,3,1,48,74,89,4,2,3,2.844886541366577,0,0.004046745598316193,0.31902439961635587
